,Unnamed: 0,url,WeekID,Week Position,Song,Performer,SongID,Instance,Previous Week Position,Peak Position,Weeks on Chart,ID,danceability,energy,key,mode,acousticness,instrumentalness,tempo,valence
4071,8956,http://www.billboard.com/charts/hot-100/1964-01-25,1/25/1964,69,She Loves You,The Beatles,She Loves YouThe Beatles,1,,69,1,spotify:track:6nEkxYIEnrbYH7h1hJ8Xn6,0.377,0.916,4,0,0.26,0.0,75.533,0.912
4072,8957,http://www.billboard.com/charts/hot-100/1964-12-26,12/26/1964,69,All Day And All Of The Night,The Kinks,All Day And All Of The NightThe Kinks,1,,69,1,spotify:track:78JmElAFmrPNhLjovDR9Jm,0.551,0.86,7,1,0.262,4.57e-06,136.921,0.723
4073,8963,http://www.billboard.com/charts/hot-100/1971-07-31,7/31/1971,69,Spanish Harlem,Aretha Franklin,Spanish HarlemAretha Franklin,1,,69,1,spotify:track:0sQ594D1EuU66VDdtHBE6j,0.66,0.619,2,1,0.239,0.00762,115.398,0.914
4074,8967,http://www.billboard.com/charts/hot-100/1974-02-16,2/16/1974,69,Bennie And The Jets,Elton John,Bennie And The JetsElton John,1,,69,1,spotify:track:5Wj1rJnCLpMHdLaxsFtJLs,0.665,0.673,0,1,0.259,7.62e-06,132.642,0.779
4075,8969,http://www.billboard.com/charts/hot-100/1975-04-05,4/5/1975,69,Bad Time,Grand Funk,Bad TimeGrand Funk,1,,69,1,spotify:track:5h2XR7VWvJ7jPhbvCyuYee,0.56,0.916,9,0,0.228,0.0,125.019,0.899
4076,8973,http://www.billboard.com/charts/hot-100/1978-04-22,4/22/1978,69,Take A Chance On Me,ABBA,Take A Chance On MeABBA,1,,69,1,spotify:track:6vQN2a9QSgWcm74KEZYfDL,0.685,0.685,11,1,0.173,0.0,106.987,0.925
4077,8985,http://www.billboard.com/charts/hot-100/1985-03-30,3/30/1985,69,Axel F,Harold Faltermeyer,Axel FHarold Faltermeyer,1,,69,1,spotify:track:2kgqupahrJpYB4r1poTXEY,0.799,0.491,1,1,0.016,0.843,117.285,0.57
4078,8986,http://www.billboard.com/charts/hot-100/1985-05-25,5/25/1985,69,Animal Instinct,Commodores,Animal InstinctCommodores,1,,69,1,spotify:track:2ogF71NvoPUwJmqyKzEHqP,0.738,0.809,5,0,0.0611,0.0112,128.028,0.91
4079,8993,http://www.billboard.com/charts/hot-100/1994-09-03,9/3/1994,69,At Your Best (You Are Love),Aaliyah,At Your Best (You Are Love)Aaliyah,1,,69,1,spotify:track:4lRrk574qIHpoEEKC1zuam,0.626,0.441,9,0,0.761,0.0138,78.094,0.563
4080,8996,http://www.billboard.com/charts/hot-100/1997-11-01,11/1/1997,69,So Good,Davina,So GoodDavina,1,,69,1,spotify:track:5O0wmooPtCi3E9F1O8J7KR,0.78,0.342,1,1,0.0679,6.45e-05,82.979,0.711
4081,9002,http://www.billboard.com/charts/hot-100/2000-12-30,12/30/2000,69,Still On Your Side,BBMak,Still On Your SideBBMak,1,,69,1,spotify:track:5xHR6Eo11YoZjdkVtIwbb5,0.517,0.808,10,1,0.0769,0.0,85.052,0.52
4082,9004,http://www.billboard.com/charts/hot-100/2002-05-11,5/11/2002,69,Someone To Love You,Ruff Endz,Someone To Love YouRuff Endz,1,,69,1,spotify:track:2LrvK045zLQyt4s9n1QSBA,0.637,0.678,8,1,0.0543,0.0,77.928,0.426
4083,9012,http://www.billboard.com/charts/hot-100/2003-07-26,7/26/2003,69,Signs Of Love Makin',Tyrese,Signs Of Love Makin'Tyrese,1,,69,1,spotify:track:6RYynPLHZLnpwjejfGWpQl,0.687,0.363,8,1,0.215,3.08e-06,137.365,0.519
4084,9014,http://www.billboard.com/charts/hot-100/2005-10-01,10/1/2005,69,Stars,Switchfoot,StarsSwitchfoot,1,,69,1,spotify:track:35rwx1uz5V5tRKgHWtFmLO,0.527,0.976,2,1,0.000785,4.59e-06,131.792,0.269
4085,9015,http://www.billboard.com/charts/hot-100/2006-04-08,4/8/2006,69,Beautiful Love,The Afters,Beautiful LoveThe Afters,1,,69,1,spotify:track:2Sx2TE4Lm977qfXcBF3KU3,0.449,0.816,8,0,0.000172,0.000311,132.022,0.394
4086,9016,http://www.billboard.com/charts/hot-100/2006-06-10,6/10/2006,69,Takin' It To The Streets,Taylor Hicks,Takin' It To The StreetsTaylor Hicks,1,,69,1,spotify:track:56EUgeYOJRnkdFaziSy92v,0.624,0.832,0,1,0.143,0.0,145.071,0.783
4087,9017,http://www.billboard.com/charts/hot-100/2006-08-19,8/19/2006,69,Chain Hang Low,Jibbs,Chain Hang LowJibbs,1,,69,1,spotify:track:0tYPj0NYa7vjlJaqlRSnJb,0.792,0.589,4,0,0.0259,0.000128,157.147,0.778
4088,9019,http://www.billboard.com/charts/hot-100/2007-07-07,7/7/2007,69,Dance Tonight,Paul McCartney,Dance TonightPaul McCartney,1,,69,1,spotify:track:6VuK9CShxAcQn2I85wH0tU,0.531,0.891,5,1,0.0823,0.00551,170.973,0.926
4089,9021,http://www.billboard.com/charts/hot-100/2012-01-07,1/7/2012,69,Scary Monsters And Nice Sprites,Skrillex,Scary Monsters And Nice SpritesSkrillex,1,,69,1,spotify:track:4rwpZEcnalkuhPyGkEdhu0,0.523,0.944,7,0,0.00336,0.557,139.997,0.324
4090,9023,http://www.billboard.com/charts/hot-100/2013-07-06,7/6/2013,69,Black Skinhead,Kanye West,Black SkinheadKanye West,1,,69,1,spotify:track:722tgOgdIbNe3BEyLnejw4,0.766,0.809,1,1,0.0011,0.0,130.127,0.325
4091,9025,http://www.billboard.com/charts/hot-100/2014-10-18,10/18/2014,69,Bumpin' The Night,Florida Georgia Line,Bumpin' The NightFlorida Georgia Line,1,,69,1,spotify:track:5ygp81TQpolYKghQjdYZpD,0.456,0.865,1,1,0.0843,0.000512,151.978,0.363
4092,9026,http://www.billboard.com/charts/hot-100/2016-11-12,11/12/2016,69,Shout Out To My Ex,Little Mix,Shout Out To My ExLittle Mix,1,,69,1,spotify:track:1pwo8l3Ko7idwaz4LVUEC4,0.773,0.747,5,1,0.0239,8.23e-06,126.014,0.8
4093,9027,http://www.billboard.com/charts/hot-100/2016-12-17,12/17/2016,69,A Lonely Night,The Weeknd,A Lonely NightThe Weeknd,1,,69,1,spotify:track:0ifooM33X1iBxVYyOkSbXW,0.853,0.663,7,0,0.0431,8.71e-06,113.998,0.864
4094,9028,https://www.billboard.com/charts/hot-100/2018-06-23,6/23/2018,69,Cudi Montage,KIDS SEE GHOSTS,Cudi MontageKIDS SEE GHOSTS,1,,69,1,spotify:track:4kUZvXB3LC3an3HX6h0s17,0.729,0.504,8,0,0.401,1.44e-06,110.011,0.305
4095,9029,https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,69,Come Out And Play,Billie Eilish,Come Out And PlayBillie Eilish,1,,69,1,spotify:track:7wC5eZcFS1Q1BsQ35DU6H4,0.64,0.321,0,1,0.693,0.0307,145.045,0.177
4096,9032,https://www.billboard.com/charts/hot-100/2019-08-03,8/3/2019,69,The Archer,Taylor Swift,The ArcherTaylor Swift,1,,69,1,spotify:track:3pHkh7d0lzM2AldUtz2x37,0.292,0.574,0,1,0.12,0.00569,124.344,0.166
4097,9034,https://www.billboard.com/charts/hot-100/2019-09-14,9/14/2019,69,Babushka Boi,A$AP Rocky,Babushka BoiA$AP Rocky,1,,69,1,spotify:track:643PW82aBMUa1FiWi5VQY7,0.897,0.743,10,0,0.304,4.44e-05,134.979,0.905
4098,9037,http://www.billboard.com/charts/hot-100/1959-09-19,9/19/1959,70,Ski King,E.C. Beatty,Ski KingE.C. Beatty,1,,70,1,spotify:track:4LrbJAUoxCdgju6hAXJt0K,0.889,0.407,1,1,0.4,7.14e-06,99.122,0.589
4099,9038,http://www.billboard.com/charts/hot-100/1959-09-26,9/26/1959,70,"Darling, I Love You",Al Martino,"Darling, I Love YouAl Martino",1,,70,1,spotify:track:0wirja9YVSzdXKUP6cZZk9,0.37,0.328,0,1,0.666,0.0649,87.582,0.246
4100,9040,http://www.billboard.com/charts/hot-100/1960-02-20,2/20/1960,70,Chattanooga Shoe Shine Boy,Freddy Cannon,Chattanooga Shoe Shine BoyFreddy Cannon,1,,70,1,spotify:track:64haaLViASAwNxXjYmNaLZ,0.515,0.856,2,1,0.731,0.0,178.278,0.911
4101,9041,http://www.billboard.com/charts/hot-100/1961-03-04,3/4/1961,70,One Mint Julep,Ray Charles,One Mint JulepRay Charles,1,,70,1,spotify:track:3Pq3nWYY5IBHfFhCdrZgzt,0.735,0.457,8,1,0.63,0.665,129.488,0.787
4102,9043,http://www.billboard.com/charts/hot-100/1962-06-16,6/16/1962,70,Speedy Gonzales,Pat Boone,Speedy GonzalesPat Boone,1,,70,1,spotify:track:3TmnUIbelFiDzrhZqavHU0,0.589,0.447,11,1,0.821,0.0,146.845,0.789
4103,9044,http://www.billboard.com/charts/hot-100/1962-06-30,6/30/1962,70,"Ahab, The Arab",Ray Stevens,"Ahab, The ArabRay Stevens",1,,70,1,spotify:track:792qsDAf2ScTLCVjXS6HwB,0.639,0.59,7,1,0.476,2.44e-05,174.416,0.798
4104,9049,http://www.billboard.com/charts/hot-100/1963-08-03,8/3/1963,70,Desert Pete,The Kingston Trio,Desert PeteThe Kingston Trio,1,,70,1,spotify:track:0RoFfoNIoo8crKUbVlC1TT,0.725,0.382,4,1,0.572,0.0,115.797,0.606
4105,9050,http://www.billboard.com/charts/hot-100/1964-01-25,1/25/1964,70,California Sun,The Rivieras,California SunThe Rivieras,1,,70,1,spotify:track:6qpTh8eRZ4wPycoRZvbWnd,0.411,0.874,3,1,0.4,0.0887,169.464,0.965
4106,9051,http://www.billboard.com/charts/hot-100/1965-01-30,1/30/1965,70,A Change Is Gonna Come,Sam Cooke,A Change Is Gonna ComeSam Cooke,1,,70,1,spotify:track:0KOE1hat4SIer491XKk4Pa,0.212,0.383,10,1,0.723,0.0,173.79,0.452
4107,9053,http://www.billboard.com/charts/hot-100/1965-08-21,8/21/1965,70,Baby Don't Go,Sonny & Cher,Baby Don't GoSonny & Cher,1,,70,1,spotify:track:1DM97JJjBJShdMuWI0B5L9,0.54,0.492,0,1,0.473,0.0,121.832,0.552
4108,9056,http://www.billboard.com/charts/hot-100/1967-09-30,9/30/1967,70,A Natural Woman (You Make Me Feel Like),Aretha Franklin,A Natural Woman (You Make Me Feel Like)Aretha Franklin,1,,70,1,spotify:track:5K09WxKdlkroDyEVyOSySy,0.65,0.323,0,1,0.213,0.0,110.962,0.276
4109,9057,http://www.billboard.com/charts/hot-100/1968-07-13,7/13/1968,70,Born To Be Wild,Steppenwolf,Born To Be WildSteppenwolf,1,,70,1,spotify:track:3lN8PP6R2IxbLP05QpYXng,0.439,0.734,2,1,0.262,0.333,145.703,0.54
4110,9058,http://www.billboard.com/charts/hot-100/1969-02-15,2/15/1969,70,"Run Away Child, Running Wild",The Temptations,"Run Away Child, Running WildThe Temptations",1,,70,1,spotify:track:3PbgV4gC1U1we6i0PaF22v,0.729,0.772,5,0,0.0322,2.89e-06,106.077,0.757
4111,9059,http://www.billboard.com/charts/hot-100/1969-03-01,3/1/1969,70,Only The Strong Survive,Jerry Butler,Only The Strong SurviveJerry Butler,1,,70,1,spotify:track:7awYVgOAmDqQIswnzClZDC,0.4,0.433,7,1,0.609,0.0,122.85,0.845
4112,9060,http://www.billboard.com/charts/hot-100/1969-09-06,9/6/1969,70,Carry Me Back,The Rascals,Carry Me BackThe Rascals,1,,70,1,spotify:track:5HOA2Vu2Su13uijEv7krb0,0.536,0.796,7,1,0.249,0.0,134.984,0.915
4113,9067,http://www.billboard.com/charts/hot-100/1977-09-24,9/24/1977,70,"Baby, What A Big Surprise",Chicago,"Baby, What A Big SurpriseChicago",1,,70,1,spotify:track:1J2e9k66H0XZ4YwD9V3Yl0,0.457,0.35,5,1,0.142,0.0,73.733,0.38
4114,9072,http://www.billboard.com/charts/hot-100/1978-10-14,10/14/1978,70,(Our Love) Don't Throw It All Away,Andy Gibb,(Our Love) Don't Throw It All AwayAndy Gibb,1,,70,1,spotify:track:1RsxUuB1Q5OdseLpHMBkEN,0.349,0.337,5,1,0.357,6.05e-05,143.143,0.208
4115,9074,http://www.billboard.com/charts/hot-100/1979-08-25,8/25/1979,70,Dim All The Lights,Donna Summer,Dim All The LightsDonna Summer,1,,70,1,spotify:track:27vdeVlzt3VEc82hK39T8B,0.79,0.624,7,1,0.0332,0.00115,120.559,0.82
4116,9083,http://www.billboard.com/charts/hot-100/1982-10-02,10/2/1982,70,State Of Independence,Donna Summer,State Of IndependenceDonna Summer,1,,70,1,spotify:track:1864O99twGgmk18fGY1Brs,0.749,0.699,4,1,0.181,0.0949,169.522,0.874
4117,9084,http://www.billboard.com/charts/hot-100/1982-12-04,12/4/1982,70,Bad Boy,Ray Parker Jr.,Bad BoyRay Parker Jr.,1,,70,1,spotify:track:7wp8G05aq7DsPrRZ5R2VZO,0.882,0.501,7,0,0.402,0.173,119.12,0.961
4118,9087,http://www.billboard.com/charts/hot-100/1984-04-28,4/28/1984,70,Believe In Me,Dan Fogelberg,Believe In MeDan Fogelberg,1,,70,1,spotify:track:3YnoRANvisc9OL9LTjQWYJ,0.415,0.175,9,1,0.59,0.0,130.616,0.266
4119,9089,http://www.billboard.com/charts/hot-100/1985-02-23,2/23/1985,70,Say It Again,Santana,Say It AgainSantana,1,,70,1,spotify:track:7yXb6dInm0pKwtxMLFhRIP,0.67,0.622,0,1,0.103,0.000201,136.72,0.879
4120,9091,http://www.billboard.com/charts/hot-100/1985-10-19,10/19/1985,70,America,Prince And The Revolution,AmericaPrince And The Revolution,1,,70,1,spotify:track:4me1ItKif2Ymxtey9T8iiO,0.802,0.804,0,1,0.0636,0.00727,133.66,0.4
4121,9095,http://www.billboard.com/charts/hot-100/1990-04-07,4/7/1990,70,Save Me,Fleetwood Mac,Save MeFleetwood Mac,1,,70,1,spotify:track:6Uvp5PZYKjfMsVCWwrYKnI,0.76,0.428,6,0,0.246,0.116,122.996,0.673
4122,9096,http://www.billboard.com/charts/hot-100/1990-10-06,10/6/1990,70,Something To Believe In,Poison,Something To Believe InPoison,1,,70,1,spotify:track:7pUYjnFTXMs0mFWsE9epqV,0.52,0.711,3,1,0.266,1.09e-05,133.947,0.226
4123,9099,http://www.billboard.com/charts/hot-100/1992-02-29,2/29/1992,70,Church Of Your Heart,Roxette,Church Of Your HeartRoxette,1,,70,1,spotify:track:6broBHB7ObAA2BhzLT2nlX,0.581,0.637,7,1,0.0146,1.15e-05,112.437,0.608
4124,9100,http://www.billboard.com/charts/hot-100/1992-06-13,6/13/1992,70,Remedy,The Black Crowes,RemedyThe Black Crowes,1,,70,1,spotify:track:217a9W3cZ3ur40RFQW2pTo,0.411,0.978,10,0,0.00138,3.97e-06,160.478,0.353
4125,9101,http://www.billboard.com/charts/hot-100/1992-10-24,10/24/1992,70,Chains Around My Heart,Richard Marx,Chains Around My HeartRichard Marx,1,,70,1,spotify:track:04RhEX12gZhGanoLLe75sM,0.481,0.467,6,0,0.134,1.94e-05,81.054,0.115
4126,9104,http://www.billboard.com/charts/hot-100/1996-01-20,1/20/1996,70,Caught A Lite Sneeze,Tori Amos,Caught A Lite SneezeTori Amos,1,,70,1,spotify:track:2k2Nwz0FLUIKl7UyavRhjx,0.6,0.772,5,0,0.37,4.46e-06,79.059,0.921
4127,9105,http://www.billboard.com/charts/hot-100/1996-08-03,8/3/1996,70,Baby Luv,Groove Theory,Baby LuvGroove Theory,1,,70,1,spotify:track:5R20SLXw67E9YarADeTIoe,0.741,0.71,0,1,0.00404,0.00194,97.329,0.747
4128,9109,http://www.billboard.com/charts/hot-100/2000-03-18,3/18/2000,70,The Bad Touch,Bloodhound Gang,The Bad TouchBloodhound Gang,1,,70,1,spotify:track:5EYdTPdJD74r9EVZBztqGG,0.831,0.735,0,0,0.00397,0.0205,122.979,0.97
4129,9115,http://www.billboard.com/charts/hot-100/2002-08-10,8/10/2002,70,All Eyez On Me,Monica,All Eyez On MeMonica,1,,70,1,spotify:track:0rHehT9M8peRzeV1O1FeOk,0.758,0.739,7,1,0.0281,0.000146,108.995,0.848
4130,9117,http://www.billboard.com/charts/hot-100/2002-09-07,9/7/2002,70,Big Machine,Goo Goo Dolls,Big MachineGoo Goo Dolls,1,,70,1,spotify:track:4u0mNH2fqIoeeyGff3NLrx,0.42,0.895,3,1,0.00103,0.000207,108.832,0.577
4131,9119,http://www.billboard.com/charts/hot-100/2002-12-07,12/7/2002,70,Talkin' To Me,Amerie,Talkin' To MeAmerie,1,,70,1,spotify:track:72Oh7sKJUEINkQnoPO4kHS,0.744,0.406,8,0,0.113,0.0,89.942,0.725
4132,9121,http://www.billboard.com/charts/hot-100/2003-04-26,4/26/2003,70,Price To Play,Staind,Price To PlayStaind,1,,70,1,spotify:track:6WV1sNIE0gG9cIdQ27vuvI,0.41,0.922,1,0,3.1e-05,0.000343,109.511,0.327
4133,9129,http://www.billboard.com/charts/hot-100/2006-03-11,3/11/2006,70,Sorry,Madonna,SorryMadonna,1,,70,1,spotify:track:55whbebR4olz2HHcRQa2kx,0.589,0.877,0,0,0.00121,0.013,132.971,0.443
4134,9130,http://www.billboard.com/charts/hot-100/2006-09-30,9/30/2006,70,Chemicals React,Aly & AJ,Chemicals ReactAly & AJ,1,,70,1,spotify:track:7vOjTY220BqIttYDbwshED,0.5,0.889,11,1,0.0014,0.0,132.713,0.428
4135,9131,http://www.billboard.com/charts/hot-100/2008-12-20,12/20/2008,70,Shattered Glass,Britney Spears,Shattered GlassBritney Spears,1,,70,1,spotify:track:3sJx8qerYrs92oqVAa9S0Z,0.831,0.489,0,0,0.0483,1.33e-05,120.054,0.376
4136,9132,http://www.billboard.com/charts/hot-100/2009-02-21,2/21/2009,70,Absolute,The Fray,AbsoluteThe Fray,1,,70,1,spotify:track:6sSDEFMeyf16WRDLRCXwTc,0.413,0.836,3,1,0.0316,0.0,140.515,0.503
4137,9134,http://www.billboard.com/charts/hot-100/2010-05-15,5/15/2010,70,A House Is Not A Home,Glee Cast,A House Is Not A HomeGlee Cast,1,,70,1,spotify:track:3aiKybRCTBazAplseCewQc,0.266,0.354,5,0,0.728,0.0,106.3,0.134
4138,9135,http://www.billboard.com/charts/hot-100/2010-12-11,12/11/2010,70,Show Me How You Burlesque,Christina Aguilera,Show Me How You BurlesqueChristina Aguilera,1,,70,1,spotify:track:3my8nYpb74vfIPyRPo0zVq,0.753,0.708,7,1,0.0081,0.0,105.521,0.323
4139,9136,http://www.billboard.com/charts/hot-100/2011-03-19,3/19/2011,70,Rope,Foo Fighters,RopeFoo Fighters,1,,70,1,spotify:track:7v0mtl6oInUtHOmTk2b0gC,0.511,0.728,11,0,2.52e-05,7.41e-05,138.179,0.541
4140,9139,http://www.billboard.com/charts/hot-100/2012-05-12,5/12/2012,70,Scream,Usher,ScreamUsher,1,,70,1,spotify:track:12eMQUn2GzfsfsQLH53M19,0.616,0.862,7,0,0.00117,0.0,127.992,0.569
4141,9140,http://www.billboard.com/charts/hot-100/2013-06-22,6/22/2013,70,Slow Down,Selena Gomez,Slow DownSelena Gomez,1,,70,1,spotify:track:2OsEJFTfzfjG4oC92cuP2c,0.722,0.821,1,0,0.073,0.0,127.944,0.721
4142,9143,http://www.billboard.com/charts/hot-100/2015-04-25,4/25/2015,70,Ride Out,"Kid Ink, Tyga, Wale, YG & Rich Homie Quan","Ride OutKid Ink, Tyga, Wale, YG & Rich Homie Quan",1,,70,1,spotify:track:59PL9AwYjIrIpP04n9gmMR,0.696,0.801,5,0,0.0469,0.0,93.003,0.536
4143,9144,http://www.billboard.com/charts/hot-100/2015-10-10,10/10/2015,70,Diamonds Dancing,Drake & Future,Diamonds DancingDrake & Future,1,,70,1,spotify:track:2AGottAzfC8bHzF7kEJ3Wa,0.51,0.358,1,1,0.125,3.74e-05,136.036,0.171
4144,9147,https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,70,Championships,Meek Mill,ChampionshipsMeek Mill,1,,70,1,spotify:track:5DTOk0tCrmicVQP4mc6hkr,0.488,0.803,6,0,0.0786,0.0,167.329,0.319
4145,9148,https://www.billboard.com/charts/hot-100/2019-01-05,1/5/2019,70,Break Da Law,21 Savage,Break Da Law21 Savage,1,,70,1,spotify:track:5ZSIExfQuVv69tw5Qw3yDl,0.904,0.575,1,1,0.0493,0.0,141.037,0.359
4146,9149,https://www.billboard.com/charts/hot-100/2019-03-09,3/9/2019,70,Outstanding,Gunna,OutstandingGunna,1,,70,1,spotify:track:76PwajqH3ej4hnk9tgaJpp,0.829,0.73,6,0,0.309,0.0,149.075,0.324
4147,9152,http://www.billboard.com/charts/hot-100/1958-11-15,11/15/1958,71,Pledging My Love,Roy Hamilton,Pledging My LoveRoy Hamilton,1,,71,1,spotify:track:2Vc36ahcQl9Z5Ob4FscE7n,0.377,0.245,7,1,0.86,4.04e-06,84.47,0.279
4148,9154,http://www.billboard.com/charts/hot-100/1959-06-06,6/6/1959,71,Only Sixteen,Sam Cooke,Only SixteenSam Cooke,1,,71,1,spotify:track:2KIX3K2os3pFQlyYQJT3UD,0.742,0.374,8,1,0.505,0.0,111.985,0.803
4149,9156,http://www.billboard.com/charts/hot-100/1959-12-05,12/5/1959,71,A Year Ago Tonight,The Crests,A Year Ago TonightThe Crests,1,,71,1,spotify:track:1ndoZF7C8Ada2SSNxBEsMj,0.641,0.682,7,1,0.743,0.0,144.206,0.841
4150,9159,http://www.billboard.com/charts/hot-100/1960-05-14,5/14/1960,71,Always It's You,The Everly Brothers,Always It's YouThe Everly Brothers,1,,71,1,spotify:track:05x9nkkybDpaC9StimjFHA,0.519,0.18,5,1,0.867,4.05e-06,81.31,0.373
4151,9162,http://www.billboard.com/charts/hot-100/1961-04-08,4/8/1961,71,Running Scared,Roy Orbison,Running ScaredRoy Orbison,1,,71,1,spotify:track:6sbj89WozjblBMa5u41orw,0.572,0.392,9,1,0.778,0.000435,128.255,0.381
4152,9164,http://www.billboard.com/charts/hot-100/1961-08-12,8/12/1961,71,Crying,Roy Orbison,CryingRoy Orbison,1,,71,1,spotify:track:6eLL7QTdMWdhhG4i3jHDR9,0.35,0.293,2,1,0.758,8.21e-06,96.685,0.162
4153,9169,http://www.billboard.com/charts/hot-100/1964-03-14,3/14/1964,71,Congratulations,Rick Nelson,CongratulationsRick Nelson,1,,71,1,spotify:track:5jFAuOPDv48BZDO4luzX0o,0.531,0.484,4,1,0.551,0.0,141.566,0.923
4154,9170,http://www.billboard.com/charts/hot-100/1964-03-28,3/28/1964,71,All My Loving,The Beatles,All My LovingThe Beatles,1,,71,1,spotify:track:4joiWvli4qJVEW6qZV2i2J,0.416,0.563,1,0,0.207,0.0,77.56,0.9
4155,9175,http://www.billboard.com/charts/hot-100/1966-03-19,3/19/1966,71,Somewhere,Len Barry,SomewhereLen Barry,1,,71,1,spotify:track:09OZoXgt6dCRtWL75g3oaj,0.59,0.53,9,1,0.0501,0.0,120.738,0.65
4156,9176,http://www.billboard.com/charts/hot-100/1966-04-16,4/16/1966,71,Rainy Day Women #12 & 35,Bob Dylan,Rainy Day Women #12 & 35Bob Dylan,1,,71,1,spotify:track:7BkAlVpGwXXl3sYNn5OoJ7,0.556,0.592,5,1,0.458,0.0,94.889,0.587
4157,9177,http://www.billboard.com/charts/hot-100/1966-08-06,8/6/1966,71,Say I Am (What I Am),Tommy James And The Shondells,Say I Am (What I Am)Tommy James And The Shondells,1,,71,1,spotify:track:1fjORL6GPyVVwc9rjdfgm8,0.708,0.801,6,1,0.141,0.0,128.268,0.871
4158,9179,http://www.billboard.com/charts/hot-100/1967-08-12,8/12/1967,71,(Your Love Keeps Lifting Me) Higher And Higher,Jackie Wilson,(Your Love Keeps Lifting Me) Higher And HigherJackie Wilson,1,,71,1,spotify:track:4TBBPZks71c60whhq0PgdP,0.631,0.69,2,1,0.176,0.0,94.574,0.938
4159,9181,http://www.billboard.com/charts/hot-100/1967-10-14,10/14/1967,71,Big Boss Man,Elvis Presley,Big Boss ManElvis Presley,1,,71,1,spotify:track:4MAl5GecO9aspyQglkaRRO,0.683,0.803,5,0,0.486,0.00187,96.109,0.803
4160,9182,http://www.billboard.com/charts/hot-100/1967-11-18,11/18/1967,71,Beautiful People,Kenny O'Dell,Beautiful PeopleKenny O'Dell,1,,71,1,spotify:track:7qdKwbhXsyWOHekUw7xbqC,0.603,0.57,1,0,0.622,1.29e-06,142.871,0.893
4161,9183,http://www.billboard.com/charts/hot-100/1967-11-25,11/25/1967,71,And Get Away,The Esquires,And Get AwayThe Esquires,1,,71,1,spotify:track:7Iay1Q5jEjHPxJbmGPOLzV,0.669,0.552,7,1,0.767,0.0,124.924,0.939
4162,9184,http://www.billboard.com/charts/hot-100/1968-06-22,6/22/1968,71,People Sure Act Funny,Arthur Conley,People Sure Act FunnyArthur Conley,1,,71,1,spotify:track:1h9pYichpN1sdLDNjgpzK5,0.646,0.68,5,1,0.696,0.0,169.083,0.842
4163,9187,http://www.billboard.com/charts/hot-100/1969-02-08,2/8/1969,71,Sophisticated Cissy,The Meters,Sophisticated CissyThe Meters,1,,71,1,spotify:track:02ZYIF6aoXo6Zz7EUBpoIc,0.671,0.46,5,1,0.267,0.366,142.696,0.812
4164,9188,http://www.billboard.com/charts/hot-100/1969-03-01,3/1/1969,71,A Lover's Question,Otis Redding,A Lover's QuestionOtis Redding,1,,71,1,spotify:track:3pl0zws6JCFYUOuMJQNwB7,0.671,0.681,10,0,0.211,2.56e-06,162.678,0.96
4165,9189,http://www.billboard.com/charts/hot-100/1969-06-14,6/14/1969,71,The Ballad Of John And Yoko,The Beatles,The Ballad Of John And YokoThe Beatles,1,,71,1,spotify:track:1F7s27lLKshLPt9TPCgMDL,0.651,0.892,4,1,0.00465,2.85e-06,135.309,0.962
4166,9190,http://www.billboard.com/charts/hot-100/1969-08-02,8/2/1969,71,Commotion,Creedence Clearwater Revival,CommotionCreedence Clearwater Revival,1,,71,1,spotify:track:01PnRJeFSeOgIpBuv1kQKd,0.71,0.665,2,1,0.053,0.0207,127.472,0.796
4167,9193,http://www.billboard.com/charts/hot-100/1970-04-04,4/4/1970,71,Deeper (In Love With You),The O'Jays,Deeper (In Love With You)The O'Jays,1,,71,1,spotify:track:1PSfY3lSwBD888PZW0s5JH,0.575,0.562,3,1,0.208,0.0,169.362,0.902
4168,9194,http://www.billboard.com/charts/hot-100/1970-07-25,7/25/1970,71,"America, Communicate With Me",Ray Stevens,"America, Communicate With MeRay Stevens",1,,71,1,spotify:track:2MYDmywmKZFzHHZcXmcjWM,0.355,0.424,5,1,0.283,0.000548,209.804,0.466
4169,9202,http://www.billboard.com/charts/hot-100/1973-05-19,5/19/1973,71,Shambala,Three Dog Night,ShambalaThree Dog Night,1,,71,1,spotify:track:0P6fEgTn3cxLLyYTJYoYGj,0.551,0.62,9,1,0.64,0.00147,127.495,0.834
4170,9203,http://www.billboard.com/charts/hot-100/1973-07-14,7/14/1973,71,Clouds,David Gates,CloudsDavid Gates,1,,71,1,spotify:track:3rV26AtASfi84VwGBtYNgC,0.22,0.23,10,1,0.801,0.0311,171.563,0.099
4171,9206,http://www.billboard.com/charts/hot-100/1974-11-16,11/16/1974,71,Someday,Dave Loggins,SomedayDave Loggins,1,,71,1,spotify:track:0i02IxripqtuvBJrWwipvs,0.579,0.54,4,0,0.301,0.0,126.078,0.713
4172,9207,http://www.billboard.com/charts/hot-100/1975-04-05,4/5/1975,71,Sister Golden Hair,America,Sister Golden HairAmerica,1,,71,1,spotify:track:5VSAonaAPhhGn0G7hMYwWK,0.441,0.547,4,1,0.13,0.000143,134.753,0.716
